timestamp_local,timestamp_epoch_s,x_mg,y_mg,z_mg
2026-09-11 19:39:03.439,1789166343.4398353,-978,36,67
2026-09-11 19:39:03.459,1789166343.4598355,-972,32,77
2026-09-11 19:39:03.479,1789166343.4798355,-974,35,103
2026-09-11 19:39:03.499,1789166343.4998355,-990,34,103
2026-09-11 19:39:03.519,1789166343.5198355,-985,29,89
2026-09-11 19:39:03.527,1789166343.5279443,-973,26,74
2026-09-11 19:39:03.547,1789166343.5479443,-964,28,70
2026-09-11 19:39:03.567,1789166343.5679443,-959,30,71
2026-09-11 19:39:03.587,1789166343.5879443,-967,27,71
2026-09-11 19:39:03.607,1789166343.6079443,-969,23,73
2026-09-11 19:39:03.627,1789166343.6279442,-972,27,70
2026-09-11 19:39:03.647,1789166343.6479442,-968,26,59
2026-09-11 19:39:03.667,1789166343.6679444,-969,23,67
2026-09-11 19:39:03.687,1789166343.6879444,-976,25,57
2026-09-11 19:39:03.707,1789166343.7079444,-971,26,60
2026-09-11 19:39:03.727,1789166343.7279444,-973,25,62
2026-09-11 19:39:03.747,1789166343.7479444,-970,25,61
2026-09-11 19:39:03.767,1789166343.7679443,-972,26,58
2026-09-11 19:39:03.787,1789166343.7879443,-974,28,57
2026-09-11 19:39:03.807,1789166343.8079443,-973,26,58
2026-09-11 19:39:03.827,1789166343.8279443,-972,25,58
2026-09-11 19:39:03.847,1789166343.8479443,-972,25,50
2026-09-11 19:39:03.867,1789166343.8679442,-969,27,57
2026-09-11 19:39:03.887,1789166343.8879442,-972,28,59
2026-09-11 19:39:03.907,1789166343.9079444,-974,28,56
2026-09-11 19:39:03.927,1789166343.9279444,-971,29,67
2026-09-11 19:39:03.947,1789166343.9479444,-985,32,42
2026-09-11 19:39:03.967,1789166343.9679444,-977,26,34
2026-09-11 19:39:03.987,1789166343.9879444,-955,25,66
2026-09-11 19:39:04.007,1789166344.0079443,-969,31,78
2026-09-11 19:39:04.027,1789166344.0279443,-987,35,23
2026-09-11 19:39:04.047,1789166344.0479443,-969,24,52
2026-09-11 19:39:04.067,1789166344.0679443,-979,32,67
2026-09-11 19:39:04.087,1789166344.0879443,-983,30,56
2026-09-11 19:39:04.107,1789166344.1079443,-976,29,56
2026-09-11 19:39:04.127,1789166344.1279442,-971,27,48
2026-09-11 19:39:04.147,1789166344.1479442,-969,28,46
